Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CC9CT,2019.09,550.718,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2019.12,553.524,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2020.03,551.772,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2020.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2020.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2020.12,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2021.03,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2021.06,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CC9CT,2021.09,,Y,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Furniture and Other Manufacturing,Current prices,Trend,
BDCQ.SF1CCCA,2016.06,24193.497,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2016.09,23091.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2016.12,26711.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2017.03,25530.882,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2017.06,26453.877,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2017.09,25116.09,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2017.12,29414.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2018.03,27310.22,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2018.06,28060.813,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2018.09,26813.586,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2018.12,30445.376,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2019.03,28355.678,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2019.06,28425.172,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2019.09,27075.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2019.12,31667.45,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2020.03,29140.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2020.06,25712.811,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2020.09,26755.684,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2020.12,30556.382,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2021.03,29117.925,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2021.06,30691.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCA,2021.09,27765.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Unadjusted,
BDCQ.SF1CCCS,2016.06,24321.648,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2016.09,24561.603,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2016.12,24931.315,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2017.03,25742.279,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2017.06,26523.995,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2017.09,26742.44,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2017.12,27434.965,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2018.03,27575.083,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2018.06,28075.631,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2018.09,28580.189,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2018.12,28440.841,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2019.03,28598.711,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2019.06,28379.338,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2019.09,28907.594,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2019.12,29629.966,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2020.03,29389.219,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2020.06,25572.968,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2020.09,28603.969,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2020.12,28682.048,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2021.03,29341.807,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2021.06,30413.344,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCS,2021.09,29739.435,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Seasonally adjusted,
BDCQ.SF1CCCT,2016.06,24294.292,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2016.09,24539.77,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2016.12,24988.735,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.03,25746.943,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.06,26408.614,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.09,26893.981,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2017.12,27292.567,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.03,27668.281,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.06,28097.035,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.09,28463.511,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2018.12,28559.468,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.03,28466.592,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.06,28502.576,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.09,28951.923,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2019.12,29474.557,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.03,29468.348,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.06,29107.083,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.09,28771.151,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2020.12,28788.852,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.03,29291.06,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.06,29739.067,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1CCCT,2021.09,29732.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),Manufacturing,Current,Trend,
BDCQ.SF1DD1CA,2016.06,4293.55,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2016.09,4501.018,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2016.12,4006.961,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.03,3959.543,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.06,4455.531,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.09,5288.065,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2017.12,4495.831,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.03,4601.996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.06,4587.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF1DD1CA,2018.09,5165.815,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
